pc1,pc2,pc3
-4.688990298591092,-0.16105958191953332,-2.150476906920061
2.84303512991608,-0.1970286837025931,2.047757826841097
-2.508281353080828,0.8519421916573712,0.1633727577626868
2.6546251428541296,1.5369548861577003,-0.17990356347302514
0.5523046199295245,0.049763351943901864,-0.46180293345613815
-0.6374425640296506,-1.260896850240662,0.737590414865381
-0.5705616469595954,-1.5587626451210113,-0.8541243963699584
2.3958492591218414,0.8991361813361359,-1.496119462970719
2.9725888006414487,1.231300543824599,-0.94458668557022
5.042755804708938,-0.5893718703335132,-0.6478469358086255
1.7261751586803042,2.6121183140028776,-1.6426821942362355
-3.8988822815360495,1.9486847297964611,0.7244371358938236
1.7889389862045233,-1.5821328735499993,1.234566682364504
1.6927278793719076,2.758054053854716,-1.8752769201084296
-3.960894483006868,-0.18115768426322765,0.24539726633375192
2.9837236060404617,-0.794569809245242,-0.8345003674877812
-0.3505329078115075,1.015462697490093,-0.7285965624339164
-3.4902388859120883,-3.1861911190615486,0.1321884983809916
2.049337950592032,1.2684157393906232,-1.796117423998815
-0.04922186436793853,1.8056427582123455,-2.142084751311542
-2.4924809829429964,-1.4938858408214304,-2.341811660231364
0.048638249783793525,-1.9069633496631841,0.4361279203421263
-0.1291615949182096,-1.2955108851336574,1.9093604608251373
0.8907461768959984,-2.722262461624262,-0.5956293347367331
1.2591838945873808,2.173058861691999,-1.1417480695626157
2.1818759336058577,-1.4581009272217402,-0.3596866266147233
1.8364432852917634,1.4738460371615734,-0.4914606656535103
-4.968008794861468,0.9874477200577618,0.8882023019326741
1.618895101075231,3.1913265981717687,-0.21026811507340604
-0.5123837169092599,2.1466753191009333,0.18938926525052466
1.8206017567320532,-0.15948242774481744,0.17260322112307794
1.3996054957883592,-3.1177816842547545,0.49185803191337774
-3.005662352986354,0.8607750108317717,-0.03378589236891369
2.8639871588363945,-0.4367859719511318,1.3569478666806187
-1.2811230419370798,-1.8219956522592298,1.3687445312362019
2.6735794406368782,0.9962070116383662,-0.9059345201076138
2.066246465455639,0.5516660507832789,1.393425624158839
-2.734273938573531,0.39215293405679885,-0.4487532531200441
-3.6283556950315647,-1.2736187938955787,-0.5122774767837198
3.0337738016457747,1.2770683298224934,-1.5713222298291705
2.4338069509504616,0.3848108501397083,0.9137137551929546
2.9827088739421304,1.3160686436523712,-0.39993067182809167
-4.435715151743393,2.189300650461522,0.6563642931008694
1.4887076563707442,2.302838268521833,-3.02109410221794
2.814125888245002,0.9488356956961275,-0.7868267023519284
-0.7768719981796945,-4.200721400692424,-1.1255664098051008
-0.7127680152641421,-0.3311891606633757,2.6615189147015146
-5.4208822984091904,0.34392828134722014,-0.740548169410097
2.482023822192933,1.0725253038811216,-1.2686493198120081
-5.673559690558664,1.418115017914033,0.24518870526738917
0.35372656253156226,-2.494704034093062,-0.17806790878593035
-6.663281737619623,0.02359115297827275,-0.27513317349540317
-3.8064987279300686,1.2851862463207797,-0.2330986128725805
2.4891055226280114,2.2458933353362,0.5283304298938115
0.6438087729450335,-1.3616465368760646,0.750935678112582
-3.8002726874721566,1.5548431617148089,-0.018779732104566974
0.3179068798591737,-2.0308921870945236,-0.12002731287379817
-1.0818576061300362,-2.8643564528111303,-0.4207117414286563
-0.13726224277932636,-1.3279753518549562,1.403175715297464
-3.2037614262757717,1.0979559389549425,0.9005767143440172
2.766486215872767,1.3774445463693317,-0.4747312216013386
3.4357709538743366,0.2911620119680126,1.530667879630418
-3.404910231907888,-1.4445116975233707,0.603396139135003
-1.2692268468864036,-1.086046664577439,1.3520165958714707
-0.7638420398002242,-4.05252075947025,0.24536814580764313
-3.6963568598987844,0.7229530000640602,-0.4694899827714542
-2.177999043422699,-2.741215612485635,-0.5376073037671195
0.9683702593835632,-2.7325471428435373,-0.7675521836051915
0.6099833450129905,2.5855113240341216,2.0313706664026094
2.6590096479218692,1.479741307595883,-0.8461634646834523
-4.494259359334358,0.8701928012554192,-1.4983708824661426
-6.08096623272465,0.9007103348746801,-1.4735260623984758
1.3859758816654455,3.326910033601249,0.42010795352075275
-0.8722248256309552,-0.0003944364368823894,-1.3558604894037494
2.3790568828114704,0.352482780548415,-2.4820973189735858
2.9697562458266304,1.458215129723779,-0.2610272755553267
2.768233028363877,0.8626462573785422,-0.9053167767660433
-0.5123837169092599,2.1466753191009333,0.18938926525052466
-3.541186723342277,1.9312103633766464,0.716747274969021
3.088259379673068,-0.46550437680909984,0.838070206846843
2.9266653574719337,-1.2349812175216885,-0.047549139166572746
1.0699506788208248,-1.2523261891828263,1.2761504370173278
-4.668366896655847,1.4993178797951192,0.5418624108372534
1.0135328498579042,0.35157326746367534,2.328353795443668
2.713516910151454,1.6988123114604146,0.4198648548734224
2.643849203960433,1.1532530453252152,0.5781642657948751
2.653637733451715,1.851420201501992,0.2751418465771066
0.2056342587723529,-2.322753651454046,-0.5524885555994025
2.8927864992419945,-0.43888144384007877,0.14089894148981777
-3.8065464335023727,0.6264544954268108,0.9949623457004112
-0.9617688434324324,1.9027316391546465,-0.8516900302862606
2.292882775268812,0.022450829652571808,0.6829522258661541
2.3142941328820736,0.32329141560443514,1.6776693323325738
-4.282452306956819,-1.798590864214439,-0.8165990044412613
-2.9507825500910507,0.6968018264636816,0.3703926636020605
-3.796171358681865,1.8671093423754659,2.012100398291737
2.7901789693957904,1.956792615051953,0.11238124465606895
2.519171288148972,-1.3419147482231073,0.5610496465709867
-1.6283614040953953,-3.293415470264618,-0.0008574631532402913
2.213408068930721,0.8150571592248079,-1.4368292620347085
-3.0538132803892153,1.2974725944020147,0.09705214018554978
-2.5092801348394116,-0.9465707834925362,0.8798456551881012
-2.9296367555381426,0.5188573638278001,-2.8407021521907385
0.30992381704856575,-1.494260251786453,1.3670115278514938
-2.734958413531898,1.20760845378471,-0.8644678643169805
0.9267568548874379,-0.7978792648838264,-2.140523055826693
2.556049675750873,-0.5447427339616768,0.9961117950370103
-5.125780736229092,2.0289452108276493,1.0373010870857868
-0.2432308347162069,-0.8310085661284808,-3.1347668847640207
2.8790795329467507,-0.12792479057086908,0.7227865673389654
2.736447613603594,1.2563402850630079,0.06429560550431693
-0.9346506032490114,-1.8002749496283201,0.8412585840206
2.4357112096452136,1.1713939971163483,0.42450525117449467
3.854262515854098,1.1344751191696827,-0.9835240772891334
2.744290143137264,1.4791031277244386,-0.7425410044301766
-4.561373624845823,0.5821056985532662,-0.5410666783190944
-2.1179947276821403,1.2901231041670824,0.012264616148516413
-5.706366288968121,1.6162216600381285,-1.1252497609825702
2.716386737371144,-0.49848801666686543,2.2778190643726917
0.19451922921910325,-2.160166834706689,2.0068286022403887
-0.6374994583889264,-1.5822945029923874,0.9194034950472337
1.082533948708648,-3.1926683458565477,-0.7094073234246325
-2.640980447044557,1.1353426319041393,0.2708448415191451
2.4726373720275863,-1.83706488325897,-0.07558741258037091
-3.4343033944828205,0.975326227908162,0.06393985455318082
3.188155558782713,1.2879944030382433,-2.053445705321231
3.8397768854685177,-1.3310873137443753,0.2734704166240426
3.0346049777850768,0.3376477272436256,1.3823006196480052
3.142227078636103,-0.32879071093424633,0.5162527223654267
-5.207881928220011,1.1016457620873727,-1.287247137173284
-0.5382424250680862,-0.8494521142460221,0.49610208878875917
-4.320673066448043,0.6756734151238409,0.28475425532139065
-1.1000226526849344,-1.6513027804655918,0.06113946804560973
1.1206791350218748,0.4669233936768198,-2.0679468225671997
0.309471522475249,-2.668385592615951,-0.2169682566727155
2.499634722881649,1.2160208274391338,-1.1226961324566784
2.9407889241290173,1.5972823789311812,-0.5586233563162727
3.5304438579753072,-2.537661014931061,-1.8272938542008383
0.3430498442373952,2.7925690415749003,1.647103204285173
0.36744012639477386,-1.7439725406824205,3.4281694046819537
0.41501456272626347,-1.448635619058136,0.9297251752740853
0.7579059580974051,-1.4822450426221516,-1.0352401335259758
2.3627990766134275,1.144236579296708,-0.5095966670937603
-1.2731607980920077,-2.5994454848806137,0.26528660732282344
-3.006182753243068,-0.12291335471765427,0.0649579872678582
1.171366954637665,-1.0792443799897493,0.5550508123605891
3.175705928609371,-0.9490160583540985,1.9718235934777693
0.9516259981838951,0.6514704402651459,1.7061766423613842
-3.9447087567640047,1.2598427455142673,1.081139832549325
4.150013498075777,-0.5013935788804649,0.6889976565466792
-3.6132020082959615,-1.023962883370493,-0.5875676326816343
2.7841695339874786,0.7814428550633288,-0.9844918653795577
-2.7365232463140425,1.125961595038512,0.08423006951486638
-4.099076252255382,-2.779174999903645,1.6080961210363625
3.5185615684982903,-1.188582553737903,0.8158300550786427
-1.8004790806182753,1.6080078735033634,1.066954964983164
-0.0418268665204678,1.9418811376325844,0.8477471582092587
-4.223358018982254,2.3179439819351573,-0.507520820820869
2.7482549512196988,-0.5654759616584498,1.5352298488581553
3.2470597956561154,-0.09740371037556736,1.396277897255868
2.7807789474832547,1.1858305182687312,-1.0723855794754749
2.7641433067757406,0.7144078833667507,0.603740901052448
2.614534150750993,-0.3838690595610296,1.8588578855060742
1.509969861586263,0.49669005342101347,1.9326356296509901
-3.910404906103751,-2.2997710432863454,-0.848970795489436
-4.489933112975103,-0.2522298007866554,-0.3268138446760665
3.224510535005498,-0.0721089544684484,1.3064827121164113
3.594238627241393,-0.06725417298484812,2.81387937909185
-3.8065464335023727,0.6264544954268108,0.9949623457004112
1.5009525275137692,0.3690583950256809,1.612046271718906
2.8502862231621267,1.67783279205833,-0.38981069324033363
-3.1913476187873755,0.27252036791268314,1.1292067562061774
2.693707081274449,1.9028116054186965,-0.041638064565461125
1.3404246531574298,2.8041774395472276,1.0833887112499154
2.9760050423956796,1.4000753590344446,-1.702967314484459
2.319419230575226,0.6542549597829954,1.4602848484822597
-0.2340421786548018,-1.4443685782807532,0.5559939729285326
-4.66595462012388,1.2167496578685433,-0.22029254257439604
2.987036365630245,-0.5813416576473872,0.3110449745668719
2.554950215191329,1.4839177222320865,-1.4195939146919294
-4.568677421710037,0.9372851290548619,-1.2755693297813218
2.498529726018554,1.0523588267884945,-1.3993236905747402
1.8835611956401055,-1.6327955150971047,-0.28671111891136214
3.425716064603641,0.051417852532013614,0.4639035966210847
-2.080444442517864,1.33991538390981,0.8274767428038113
-4.455848483768237,1.1791324543361932,0.9876802517010961
-4.609583762446327,0.7668669246413512,-0.11634978748364885
2.439449087571278,-1.6024528136187361,-0.14980160335923487
0.10879076573389934,-1.5576108697536866,2.0399766096798224
-4.705544521454546,1.763359561685559,0.4700828494953454
-2.3205223998933553,-2.0032355352919065,-0.4098218562989695
-4.781607386579844,0.58684676044942,-0.890031011018087
3.1805726196571276,-0.23986468095944385,0.5922225997711821
1.5838629949333818,3.1208819876068,-1.4143887946561988
2.9636496260537513,1.7089786030269476,-0.8445511470584766
1.7556183162698948,-1.773296863673622,-0.1523999306389608
2.1521595365621433,0.49065900404985174,1.993710614787738
-3.0588117156600285,-4.124890191289094,-1.7861421018244927
0.906326901639297,-1.0925051964333092,0.7856584306048886
-3.353756314712811,1.3011888457942438,2.0063328710204034
2.5720521306350115,-2.6710310025846145,-1.3880235623667638
1.5987473269700037,-3.4603954604238925,-1.6778114802935664
-4.032802304260135,2.084975376209061,-0.39315862947052477
1.1198458355320853,-0.8160263432626407,-1.26515893474727
4.130490623193962,0.06763949514535919,0.8722518437126184
-4.152762185857389,0.20654522057153818,1.267727525059194
1.3194947237808607,-0.7191053810471929,0.8423618874351897
-1.6227307082972298,-1.4687570892175592,-1.8323569459726148
